tweet_id,time,user_id,user_name,follower_count,friends_count,retweet_count,category
1050,4/21/2020,7.26E+17,TheKindredmusic,1381,3288,1,rock
1051,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1052,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1053,4/21/2020,7.64E+17,spoolr2,12070,11956,0,rock
1054,4/21/2020,1.14E+18,AliallAlai1,435,989,2,rock
1055,4/21/2020,377660934,DrMarcusGraf,3293,1025,2,rock
1056,4/21/2020,7.38E+17,VillageWordsith,6643,6747,25,rock
1057,4/21/2020,1.11E+18,rockcashback,8,9,0,rock
1058,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1059,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1060,4/21/2020,1.07E+18,Lilblu610,431,1248,0,rock
1061,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1062,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1063,4/21/2020,2211128048,ForgeTheRubicon,3740,4947,1,rock
1064,4/21/2020,3174616264,brainycv_diva,849,547,0,rock
1065,4/21/2020,2185299054,fpalangiteam,1601,120,2,rock
1066,4/21/2020,1.21E+18,palangifanUS,3,3,1,rock
1067,4/21/2020,1.25E+18,Rollinonmusic,5,44,0,rock
1068,4/21/2020,1.25E+18,Rollinonmusic,5,44,0,rock
1069,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1070,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1071,4/21/2020,33397145,wasogrunge,782,1093,0,rock
1072,4/21/2020,228915139,AdivWilliams,3285,4256,1,rock
1073,4/21/2020,228915139,AdivWilliams,3285,4256,3,rock
1074,4/21/2020,228915139,AdivWilliams,3285,4256,1,rock
1075,4/21/2020,400527742,totallyrandie,1182,1104,0,rock
1076,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1077,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1078,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1079,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1080,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1081,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1082,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1083,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1084,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1085,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1086,4/21/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1087,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1088,4/21/2020,123120658,whitedovecrafts,172,58,0,rock
1089,4/21/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1090,4/21/2020,123120658,whitedovecrafts,172,58,0,rock
1091,4/21/2020,445102569,joevecchiorocks,13019,14331,0,rock
1092,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1093,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1094,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1095,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1096,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1097,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1098,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1099,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1100,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1101,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1102,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1103,4/21/2020,7.47E+17,5d_music,832,636,3,rock
1104,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1105,4/21/2020,2883456606,stephenlynnward,10577,10657,29,rock
1106,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1107,4/21/2020,7.47E+17,5d_music,832,636,4,rock
1108,4/21/2020,9.76E+17,NvmbrUndrgrnd,17,164,0,rock
1109,4/21/2020,3295878456,StevieSkyrise,6608,6705,5,rock
1110,4/21/2020,3295878456,StevieSkyrise,6608,6705,5,rock
1111,4/21/2020,3295878456,StevieSkyrise,6608,6705,5,rock
1112,4/21/2020,3295878456,StevieSkyrise,6608,6705,5,rock
1113,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1114,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1115,4/21/2020,8.88E+17,saynuasi1,25,132,3,rock
1116,4/21/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1117,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1118,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1119,4/21/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1120,4/21/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1121,4/21/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1122,4/21/2020,2883456606,stephenlynnward,10577,10657,5,rock
1123,4/21/2020,2883456606,stephenlynnward,10577,10657,5,rock
1124,4/21/2020,2883456606,stephenlynnward,10577,10657,5,rock
1125,4/21/2020,2883456606,stephenlynnward,10577,10657,5,rock
1126,4/21/2020,2883456606,stephenlynnward,10577,10657,25,rock
1127,4/21/2020,1.23E+18,anomaly_kelly,78,100,0,rock
1128,4/21/2020,152492459,Premunition,12766,12696,25,rock
1129,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1130,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1131,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1132,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1133,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1134,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1135,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1136,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1137,4/21/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1138,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1139,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1140,4/21/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1141,4/21/2020,34064083,grbands,1044,935,0,rock
1142,4/21/2020,8.77E+17,HannahNur1989,8,129,0,rock
1143,4/21/2020,146527747,KGBSanDiego,11767,10466,0,rock
1144,4/21/2020,2582840302,Bucketoblood,1527,2336,2,rock
1145,4/21/2020,3580594762,bradley_denault,607,4986,0,rock
1146,4/21/2020,35199611,beeninsane012,734,796,0,rock
1147,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1148,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1149,4/21/2020,1.12E+18,TodayColombia,47,924,0,rock
1150,4/21/2020,18831286,softmaestro,1282,3690,2,rock
1151,4/21/2020,1.02E+18,QuotesBot1,1160,2,1,rock
1152,4/21/2020,1.25E+18,StupidRac,6,51,1,rock
1153,4/21/2020,146527747,KGBSanDiego,11767,10466,0,rock
1154,4/21/2020,51511640,amystargher,10881,178,2,rock
1155,4/21/2020,895693483,LuisOliart,1308,1337,0,rock
1156,4/21/2020,45143755,devinetaylor,2303,2117,0,rock
1157,4/21/2020,8.46E+17,LeftyBotty,728,17,125,rock
1158,4/21/2020,1.21E+18,Da17yMeme,193,0,2,rock
1159,4/21/2020,21980603,W_Meme_Com,3457,2265,2,rock
1160,4/21/2020,2898852253,HeadRushTV,13583,6688,2,rock
1161,4/21/2020,69709333,Dry_Medeiros,265,600,0,rock
1162,4/21/2020,4155021743,atelier68,269,88,0,rock
1163,4/21/2020,883017343,wagoush,48,332,7,rock
1164,4/21/2020,983770854,elusiveprincesa,797,1012,2,rock
1165,4/21/2020,150770810,Michael_AC23,582,4702,2,rock
1166,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1167,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1168,4/21/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1169,4/21/2020,844344403,_ArtistRack,84373,69648,0,rock
1170,4/21/2020,338998151,fabclaxton,4523,4230,0,rock
1171,4/21/2020,32329429,BGLRadio,453,1087,0,rock
1172,4/20/2020,3004700676,rockmuzikvideo,139,320,0,rock
1173,4/20/2020,18920863,CFOXvan,16677,1046,0,rock
1174,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1175,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1176,4/20/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1177,4/20/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1178,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1179,4/20/2020,146527747,KGBSanDiego,11767,10466,0,rock
1180,4/20/2020,337677137,fortezamartin,48,116,2,rock
1181,4/20/2020,2898852253,HeadRushTV,13583,6688,0,rock
1182,4/20/2020,1374175352,NegaPhone,6095,6085,3,rock
1183,4/20/2020,2890529403,BarrySismond,394,982,3,rock
1184,4/20/2020,2240121019,vassar888,41,113,0,rock
1185,4/20/2020,2468013872,musicmachines1,125,208,0,rock
1186,4/20/2020,386766588,KelleyHazen1,4814,5093,2,rock
1187,4/20/2020,16891860,SPYDERDARLING,4435,5001,0,rock
1188,4/20/2020,228915139,AdivWilliams,3285,4256,1,rock
1189,4/20/2020,1.02E+18,BarryKeep,217,770,4,rock
1190,4/20/2020,1.02E+18,BarryKeep,217,770,3,rock
1191,4/20/2020,1.08E+18,beat_label,348,1086,3,rock
1192,4/20/2020,1.08E+18,beat_label,348,1086,4,rock
1193,4/20/2020,8.76E+17,LUISFSILVAmusic,3260,3012,3,rock
1194,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1195,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1196,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1197,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1198,4/20/2020,16659153,ted_cantu,1664,1571,0,rock
1199,4/20/2020,493453944,BarryIsmond,393,1153,4,rock
1200,4/20/2020,1.20E+18,SkyQuakerUK,209,541,2,rock
1201,4/20/2020,7.38E+17,VillageWordsith,6643,6747,5,rock
1202,4/20/2020,7.38E+17,VillageWordsith,6643,6747,5,rock
1203,4/20/2020,228915139,AdivWilliams,3285,4256,3,rock
1204,4/20/2020,3204824614,ReneAfroRock,77,240,0,rock
1205,4/20/2020,146527747,KGBSanDiego,11767,10466,0,rock
1206,4/20/2020,2890529403,BarrySismond,394,982,4,rock
1207,4/20/2020,7.38E+17,VillageWordsith,6643,6747,5,rock
1208,4/20/2020,7.38E+17,VillageWordsith,6643,6747,5,rock
1209,4/20/2020,3823317803,theman6239able,4518,4892,0,rock
1210,4/20/2020,7.45E+17,mlbassano,44,321,0,rock
1211,4/20/2020,1.25E+18,TheOnly71328976,1,42,0,rock
1212,4/20/2020,3322679274,SluggoDoug,8649,411,3,rock
1213,4/20/2020,148162527,brokertales,188,232,0,rock
1214,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1215,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1216,4/20/2020,146527747,KGBSanDiego,11767,10466,0,rock
1217,4/20/2020,245335359,pilarfrojan,1172,1808,0,rock
1218,4/20/2020,2848466608,Cabaret_Pop,173,81,10,rock
1219,4/20/2020,2848466608,Cabaret_Pop,173,81,16,rock
1220,4/20/2020,1.17E+18,DayDrinkersBand,8,9,0,rock
1221,4/20/2020,32329429,BGLRadio,453,1087,0,rock
1222,4/20/2020,15644850,TheMohawkStudio,3006,628,2,rock
1223,4/20/2020,1.23E+18,MbggMusic,4,0,1,rock
1224,4/20/2020,1.20E+18,agamethecyborg,51,223,0,rock
1225,4/20/2020,228915139,AdivWilliams,3285,4256,1,rock
1226,4/20/2020,228915139,AdivWilliams,3285,4256,2,rock
1227,4/20/2020,6133942,illuminatus,2203,1600,3,rock
1228,4/20/2020,2898852253,HeadRushTV,13583,6688,0,rock
1229,4/20/2020,3928468023,Lemonade_Kid,3957,2766,4,rock
1230,4/20/2020,523274944,ToriLamour,117819,1110,3,rock
1231,4/20/2020,1.25E+18,DiamirOfficial,34,89,0,rock
1232,4/20/2020,513338662,CassandraCuss,1212,2530,36,rock
1233,4/20/2020,36307103,joethefox,722,750,6,rock
1234,4/20/2020,1.25E+18,TogetherAnimal1,4,49,0,rock
1235,4/20/2020,49407417,parrothedkay,78,167,0,rock
1236,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1237,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1238,4/20/2020,2184521977,Revolution_Chi,3504,3353,0,rock
1239,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1240,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1241,4/20/2020,1.10E+18,BuffWoofer,4492,3969,7,rock
1242,4/20/2020,780457794,Thesandwellstud,1657,2973,0,rock
1243,4/20/2020,33716581,KyraBernicerock,347,515,1,rock
1244,4/20/2020,45143755,devinetaylor,2303,2117,0,rock
1245,4/20/2020,1.01E+18,TrailerRt,349,0,3,rock
1246,4/20/2020,338998151,fabclaxton,4523,4230,0,rock
1247,4/20/2020,32329429,BGLRadio,453,1087,0,rock
1248,4/20/2020,3351596445,MartinJBest1,7531,8282,27,rock
1249,4/20/2020,780457794,Thesandwellstud,1657,2973,0,rock
1250,4/20/2020,2956651115,WildPersonCloud,3033,4961,1,rock
1251,4/20/2020,1364045689,MartinSawden,193,255,1,rock
1252,4/20/2020,79134416,Placeyplacey,753,436,1,rock
1253,4/20/2020,24191821,rawku,85,89,0,rock
1254,4/20/2020,240679649,IBlickster,97,551,36,rock
1255,4/20/2020,2907695977,ThomasVitins,5596,5898,0,rock
1256,4/20/2020,2907695977,ThomasVitins,5596,5898,0,rock
1257,4/20/2020,7.64E+17,fred_baliad,4811,5251,3,rock
1258,4/20/2020,116827742,adnzafar,1511,110,0,rock
1259,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1260,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1261,4/20/2020,59657794,nat_worx_,957,256,1,rock
1262,4/20/2020,23848234,hunnypotlive,6990,7242,0,rock
1263,4/20/2020,2176023290,kcofse,78,103,1,rock
1264,4/20/2020,4731533176,secondechomusic,2273,3164,1,rock
1265,4/20/2020,152492459,Premunition,12766,12696,5,rock
1266,4/20/2020,152492459,Premunition,12766,12696,5,rock
1267,4/20/2020,152492459,Premunition,12766,12696,5,rock
1268,4/20/2020,152492459,Premunition,12766,12696,5,rock
1269,4/20/2020,83584325,drmusicpromo,2828,3974,1,rock
1270,4/20/2020,3131468529,ArtistRTweeters,5141,0,1,rock
1271,4/20/2020,338998151,fabclaxton,4523,4230,1,rock
1272,4/20/2020,1943436494,SilkforSlash,745,420,0,rock
1273,4/20/2020,1619914789,MusicEternal1,7683,8225,1,rock
1274,4/20/2020,8.93E+17,avalanchenhlfan,538,2296,1,rock
1275,4/20/2020,2898852253,HeadRushTV,13583,6688,1,rock
1276,4/20/2020,114454202,Christophe__G,569,462,0,rock
1277,4/20/2020,2956651115,WildPersonCloud,3033,4961,1,rock
1278,4/20/2020,2258661333,butlernichola,54,195,36,rock
1279,4/20/2020,16891860,SPYDERDARLING,4435,5001,0,rock
1280,4/20/2020,1692289705,seaweed115B,142103,187807,2,rock
1281,4/20/2020,3004700676,rockmuzikvideo,139,320,0,rock
1282,4/20/2020,91124340,mikegreen3tw,136,138,4,rock
1283,4/20/2020,4703548274,musicmixpro,362,853,11,rock
1284,4/20/2020,1.15E+18,RWJBrown27,3,57,36,rock
1285,4/20/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1286,4/20/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1287,4/20/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1288,4/20/2020,7.47E+17,SkyriseMusic,8189,8123,5,rock
1289,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1290,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1291,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1292,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1293,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1294,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1295,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1296,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1297,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1298,4/20/2020,2937722063,RockTalkFM,6844,5053,0,rock
1299,4/20/2020,67149978,KevinHunter10,19,20,0,rock
1300,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1301,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1302,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1303,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1304,4/20/2020,1.20E+18,page_shadow,4,5,1,rock
1305,4/20/2020,3103880866,wildboyz27gp,29,59,3,rock
1306,4/20/2020,349806366,mantagtj,697,1226,0,rock
1307,4/20/2020,904989967,sleepingbagrec,4949,5021,1,rock
1308,4/20/2020,1.24E+18,Metalhe96311709,31,122,27,rock
1309,4/20/2020,2876686227,roebuckjar,23,13,36,rock
1310,4/20/2020,146527747,KGBSanDiego,11767,10466,1,rock
1311,4/20/2020,1.07E+18,Velocyraptus1,833,830,1,rock
1312,4/20/2020,476029531,swamilushbeard,778,1751,1,rock
1313,4/20/2020,9.10E+17,RhinoRadio,647,402,0,rock
1314,4/20/2020,2787294671,hellisthisimage,237,629,36,rock
1315,4/20/2020,7.49E+17,5DMusicDJ,941,779,3,rock
1316,4/20/2020,844344403,_ArtistRack,84373,69648,0,rock
1317,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1318,4/20/2020,366795744,DJ5DEnergy,3886,2740,3,rock
1319,4/20/2020,1336688354,InstrumentalBox,2036,261,0,rock
1320,4/20/2020,7.47E+17,5d_music,832,636,4,rock
1321,4/20/2020,1336688354,InstrumentalBox,2036,261,0,rock
1322,4/20/2020,9.60E+17,MoravianDigital,140,494,0,rock
1323,4/20/2020,7.49E+17,5DMusicDJ,941,779,4,rock
1324,4/20/2020,7.47E+17,WeAreBadAss1,166,875,0,rock
1325,4/20/2020,366795744,DJ5DEnergy,3886,2740,4,rock
1326,4/20/2020,2274812707,CruelHorizon,6272,4990,6,rock
1327,4/20/2020,475825542,AJMLFC6,12,393,36,rock
1328,4/20/2020,1.08E+18,WLALIEN,1602,1599,3,rock
1329,4/20/2020,1.15E+18,FilmMusicTracks,1930,186,3,rock
1330,4/20/2020,89601257,sylvainmarcotte,8027,803,3,rock
1331,4/20/2020,753696289,RaynerSean,125,39,36,rock
1332,4/20/2020,4242793893,jimwobble,781,1519,36,rock
1333,4/20/2020,8.38E+17,jejunemag,57,177,0,rock
1334,4/20/2020,1.18E+18,thegoonpitt,42,125,2,rock
1335,4/20/2020,2402539845,KURTGokhan61_,494,641,0,rock
1336,4/20/2020,1.08E+18,PetraMJansen1,96,98,0,rock
1337,4/20/2020,2402539845,KURTGokhan61_,494,641,0,rock
1338,4/20/2020,16891860,SPYDERDARLING,4435,5001,0,rock
1339,4/20/2020,1598098080,MLG_Rocks,11818,5032,1,rock
1340,4/20/2020,1.02E+18,Mascot_Records,318,169,1,rock
1341,4/20/2020,218523409,alone_umbrella,339,417,0,rock
1342,4/20/2020,792681054,VTransmissionuk,1359,2865,1,rock
1343,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1344,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1345,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1346,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1347,4/20/2020,2898852253,HeadRushTV,13583,6688,0,rock
1348,4/20/2020,3065677599,zedmanpunk,441,170,36,rock
1349,4/20/2020,1.19E+18,steve_lunch,17,74,0,rock
1350,4/20/2020,3001781975,RoverDov123,7011,6628,1,rock
1351,4/20/2020,493453944,BarryIsmond,393,1153,4,rock
1352,4/20/2020,2890529403,BarrySismond,394,982,3,rock
1353,4/20/2020,7.64E+17,spoolr2,12070,11956,0,rock
1354,4/20/2020,2306407791,JulesO67,995,932,36,rock
1355,4/20/2020,2274812707,CruelHorizon,6272,4990,3,rock
1356,4/20/2020,2176023290,kcofse,78,103,1,rock
1357,4/20/2020,4731533176,secondechomusic,2273,3164,1,rock
1358,4/20/2020,7.64E+17,spoolr2,12070,11956,0,rock
1359,4/20/2020,9.10E+17,RhinoRadio,647,402,0,rock
1360,4/20/2020,24408438,superglen1,965,1580,0,rock
1361,4/20/2020,9.20E+17,GuitarRock_News,139,891,0,rock
1362,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1363,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1364,4/20/2020,7.72E+17,DL_Rock_N_Roll,186,879,0,rock
1365,4/20/2020,3348898457,OakOakweld,752,694,36,rock
1366,4/20/2020,234809996,NuminiJax,506,556,36,rock
1367,4/20/2020,222034562,Les_010565,56,189,36,rock
1368,4/20/2020,110817723,aspearofdestiny,2168,3293,36,rock
1369,4/20/2020,350451852,rickholling,23,76,36,rock
1370,4/20/2020,7.83E+17,AngusDafoe,93,168,36,rock
1371,4/20/2020,8.39E+17,miguelfbono,76,95,2,rock
1372,4/20/2020,2234742944,RocksouthRoc,615,1311,4,rock
1373,4/20/2020,411809018,theresathompso5,17,306,36,rock
1374,4/20/2020,218523409,alone_umbrella,339,417,0,rock
1375,4/20/2020,226342532,Jayaargh,223,437,36,rock
1376,4/20/2020,72253138,steveallanjones,354,263,36,rock
1377,4/20/2020,1.23E+18,CePictures,44,194,1,rock
1378,4/20/2020,3677038522,gemini_explicit,427,858,3,rock
1379,4/20/2020,1372281222,Theiafan,714,498,4,rock
1380,4/20/2020,704306828,sherrysue66,6350,5619,1,rock
1381,4/20/2020,7.80E+17,LouiseT40665028,76,234,36,rock
1382,4/20/2020,3357096653,MusicasMundo,3224,5004,0,rock
1383,4/20/2020,4275944493,BadflowerAlly,3164,4982,3,rock
1384,4/20/2020,2172446437,ErnSang1,248,585,36,rock
1385,4/20/2020,67149978,KevinHunter10,19,20,0,rock
1386,4/20/2020,8.87E+17,benerhardart,2731,5007,0,rock
1387,4/20/2020,1.18E+18,Emilydance10,571,988,36,rock
1388,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1389,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1390,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1391,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1392,4/20/2020,276474709,cagatayidil,1342,355,1,rock
1393,4/20/2020,9.68E+17,yafflecartoons,981,1226,0,rock
1394,4/20/2020,1.22E+18,pollywollypanda,3,24,36,rock
1395,4/20/2020,245335359,pilarfrojan,1172,1808,0,rock
1396,4/20/2020,30090405,feedmysleaze,28,114,0,rock
1397,4/20/2020,2402539845,KURTGokhan61_,494,641,0,rock
1398,4/20/2020,8.39E+17,miguelfbono,76,95,2,rock
1399,4/20/2020,1372281222,Theiafan,714,498,4,rock
1400,4/20/2020,20479338,jake1000golf,224,929,36,rock
1401,4/20/2020,146527747,KGBSanDiego,11767,10466,0,rock
1402,4/20/2020,1372281222,Theiafan,714,498,4,rock
1403,4/20/2020,883017343,wagoush,48,332,3,rock
1404,4/20/2020,2802730875,jimbmccormack,606,651,36,rock
1405,4/20/2020,476128703,LookAtStubs,370,324,0,rock
1406,4/20/2020,476128703,LookAtStubs,370,324,0,rock
1407,4/20/2020,7.06E+17,petethepunk1,84,748,36,rock
1408,4/20/2020,523274944,ToriLamour,117819,1110,3,rock
1409,4/20/2020,168630744,AnneMHambrock,1011,552,1,rock
1410,4/20/2020,241872288,summerboyrock,1530,2422,0,rock
1411,4/20/2020,7.64E+17,spoolr2,12070,11956,0,rock
1412,4/20/2020,385403010,C_gulls,1634,2571,36,rock
1413,4/20/2020,1.02E+18,jonnypunk1965,270,967,36,rock
1414,4/20/2020,8.83E+17,WDFD_Records,754,89,2,rock
1415,4/20/2020,62497986,OneOClockGun,1932,1542,36,rock
1416,4/20/2020,315969331,Critter_Cat,1025,598,6,rock
1417,4/20/2020,8.33E+17,Shep1967gs1967,94,190,36,rock
1418,4/20/2020,9.78E+17,copperwormUK,4552,3506,4,rock
1419,4/20/2020,8.83E+17,WDFD_Records,754,89,4,rock
1420,4/20/2020,1.13E+18,the_tunesclub,284,631,0,rock
1421,4/20/2020,1.13E+18,loisnomad,57,89,36,rock
1422,4/20/2020,1040562488,seankelly2503,2045,2173,36,rock
1423,4/20/2020,16121285,Pendlewitch1,603,969,36,rock
1424,4/20/2020,8.83E+17,WDFD_Records,754,89,2,rock
1425,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1426,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1427,4/20/2020,108015815,kirkbrandon,6011,1721,36,rock
1428,4/20/2020,8.83E+17,WDFD_Records,754,89,2,rock
1429,4/20/2020,8.83E+17,WDFD_Records,754,89,2,rock
1430,4/20/2020,16891860,SPYDERDARLING,4435,5001,0,rock
1431,4/20/2020,8.83E+17,WDFD_Records,754,89,4,rock
1432,4/20/2020,8.83E+17,WDFD_Records,754,89,4,rock
1433,4/20/2020,383328256,losalbertosbeat,847,1739,0,rock
1434,4/20/2020,383328256,losalbertosbeat,847,1739,0,rock
1435,4/20/2020,383328256,losalbertosbeat,847,1739,0,rock
1436,4/20/2020,8.74E+17,AEProdHQ,69,80,2,rock
1437,4/20/2020,146527747,KGBSanDiego,11767,10466,0,rock
1438,4/20/2020,59261870,andj7871,7765,8247,3,rock
1439,4/20/2020,4360172728,LEPOSTEMODERNE,3,6,0,rock
1440,4/20/2020,1.04E+18,theretweetermag,2290,1858,2,rock
1441,4/20/2020,9.45E+17,AndreasMGMT,37,116,0,rock
1442,4/20/2020,1.13E+18,EJGARLAND5,608,909,2,rock
1443,4/20/2020,1.15E+18,DDMCreative,33,96,0,rock
1444,4/20/2020,348843476,WRocchietti,1889,2353,2,rock
1445,4/20/2020,85680370,FMent,2795,4585,0,rock
1446,4/20/2020,1569399061,HVirock,1287,1286,0,rock
1447,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1448,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1449,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1450,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1451,4/20/2020,41204240,CosmicXposure,1510,946,6,rock
1452,4/20/2020,1.24E+18,maveseven,20,63,27,rock
1453,4/20/2020,608400833,hewesyp,487,1024,6,rock
1454,4/20/2020,98347998,winter_mountain,1833,1283,6,rock
1455,4/20/2020,146527747,KGBSanDiego,11767,10466,2,rock
1456,4/20/2020,1.18E+18,TheXFriends666,3896,3999,1,rock
1457,4/20/2020,3217499501,_ArtistRack_,7752,8272,0,rock
1458,4/20/2020,844344403,_ArtistRack,84373,69651,0,rock
1459,4/20/2020,3060359838,davidbennett191,51,20,4,rock
1460,4/20/2020,45482125,twitsthesally,145,139,0,rock
1461,4/20/2020,2184709158,IsThatVal,424,277,1,rock
1462,4/20/2020,4703548274,musicmixpro,362,853,2,rock
1463,4/20/2020,8.52E+17,MPM_Producer,57,100,1,rock
1464,4/20/2020,40327502,manny745,3283,4936,7,rock
1465,4/20/2020,1107076604,Sam_GH__,379,475,3,rock
1466,4/20/2020,821843828,GlassHeartUK,14380,10652,3,rock
1467,4/20/2020,3504981557,FRFlashpointfan,130,65,4,rock
1468,4/20/2020,7.64E+17,spoolr2,12070,11956,0,rock
1469,4/20/2020,1119643328,THEIA_uk,1552,678,4,rock
